,gen,class,primary_cat,sub_cat,infr_desc,infr_date,harm,sex,party,dup,year,event_unique_id,subject,notes,
1630,Male,2015,Alcohol,Serving to/by minors: high risk,"as part of crew team-organized ""golf night"" student hosted a ""hole"" as part of a larger drinking game during which hard alcohol was made availablet to minors.",3/1/14,0,0,1,1,2014,2014-03-01_Alcohol_0_0_1_1,29,,
1631,Female,2015,Alcohol,Participant: drinking games/excessive drinking,"as part of crew team-hosted ""golf night,"" student hosted a ""hole"" as part of a larger drinking game during which hard alcohol was served to minors.",3/1/14,0,0,1,1,2014,2014-03-01_Alcohol_0_0_1_1,30,,
1632,Male,2018,Disorderly Conduct,Non-cooperation with DPS/police,"non-cooperation w/ dps, in that student provided false name and identifying info to dps.",3/1/14,0,0,0,0,2014,2014-03-01_Disorderly Conduct_0_0_0_0,1,,
1633,Male,2015,Drugs,Possession of drug paraphernalia,"possession/use of marijuana and possession of drug paraphernalia, specifically a bong.",3/25/14,0,0,1,1,2014,2014-03-25_Drugs_0_0_1_1,1,,
1634,Male,2015,Drugs,Possession/use of marijuana,"possession/use of marijuana and possession of drug paraphernalia, specifically a bong.",3/25/14,0,0,1,1,2014,2014-03-25_Drugs_0_0_1_1,2,,
1635,Male,2015,Drugs,Possession/use of marijuana,smoked marijuana in dorm room.,3/25/14,0,0,1,0,2014,2014-03-25_Drugs_0_0_1_0,1,,
1636,Male,2017,Drugs,Possession/use of marijuana,possession and smoking of marijuana at the kingston boat launch.,3/21/14,0,0,1,0,2014,2014-03-21_Drugs_0_0_1_0,1,,
1637,Male,2017,Disorderly Conduct,Noise policy violation,"non-cooporation with dps: refused to show his puid when requested, and with medical personnell:  physically resistant, including kicking at the attendants; disorderly conduct: created noise disturbance in his dormitory hallway.",3/16/14,1,0,0,1,2014,2014-03-16_Disorderly Conduct_1_0_0_1,1,,
1638,Male,2017,Disorderly Conduct,Non-cooperation with DPS/police,"non-cooporation with dps: refused to show his puid when requested, and with medical personnell:  physically resistant, including kicking at the attendants; disorderly conduct: created noise disturbance in his dormitory hallway.",3/16/14,1,0,0,1,2014,2014-03-16_Disorderly Conduct_1_0_0_1,1,,
1639,Male,2017,Disorderly Conduct,Non-cooperation with medical personnel,"non-cooporation with dps: refused to show his puid when requested, and with medical personnell:  physically resistant, including kicking at the attendants; disorderly conduct: created noise disturbance in his dormitory hallway.",3/16/14,1,0,0,1,2014,2014-03-16_Disorderly Conduct_1_0_0_1,1,,
1640,Female,2016,Assault,Assault of student,student slapped her boyfriend twice with an open hand in his face.,3/30/14,1,0,0,0,2014,2014-03-30_Assault_1_0_0_0,1,,
1641,Male,2017,Alcohol,Serving to/by minors: high risk,made hard alcohol available to minors.,4/5/14,0,0,1,1,2014,2014-04-05_Alcohol_0_0_1_1,1,,
1642,Male,2017,Alcohol,Serving to/by minors: high risk,made hard alcohol available to minors.,4/5/14,0,0,1,1,2014,2014-04-05_Alcohol_0_0_1_1,2,,
1643,Male,2019,Alcohol,Serving to/by minors: high risk,made hard alcohol available to minors.,4/5/14,0,0,1,1,2014,2014-04-05_Alcohol_0_0_1_1,3,,
1644,Male,2016,Disorderly Conduct,Unauthorized entry,"defecated in the hallway of holder hall and left feces on the door knobs of several student rooms, and for unauthorized entry, in that he entered another student's room without her consent.",3/1/14,1,0,0,1,2014,2014-03-01_Disorderly Conduct_1_0_0_1,1,,
1645,Male,2016,Health and Safety,Other health/safety,"defecated in the hallway of holder hall and left feces on the door knobs of several student rooms, and for unauthorized entry, in that he entered another student's room without her consent.",3/1/14,1,0,0,1,2014,2014-03-01_Health and Safety_1_0_0_1,1,,
1646,Male,2014,Disorderly Conduct,Unauthorized entry,entered another student's room and attempted to climb into his bed while intoxicated.,3/14/14,1,0,1,0,2014,2014-03-14_Disorderly Conduct_1_0_1_0,1,,
1647,Male,2015,Dishonesty/Fraud,Dishonesty with DPS,"smoked marijuana outside of his dorm room. student was also dishonest with dps, in that he implicated another (innocent) student in the incident.",3/25/14,0,0,1,1,2014,2014-03-25_Dishonesty/Fraud_0_0_1_1,1,,
1648,Male,2015,Dishonesty/Fraud,Dishonesty with DPS,"smoked marijuana outside of his dorm room. student was also dishonest with dps, in that he implicated another (innocent) student in the incident.",3/25/14,0,0,1,1,2014,2014-03-25_Dishonesty/Fraud_0_0_1_1,1,,
1649,Male,2015,Dishonesty/Fraud,Dishonesty with DPS,"smoked marijuana outside of his dorm room. student was also dishonest with dps, in that he implicated another (innocent) student in the incident.",3/25/14,0,0,1,1,2014,2014-03-25_Dishonesty/Fraud_0_0_1_1,1,,
1650,Male,2015,Drugs,Possession/use of marijuana,"smoked marijuana outside of his dorm room. student was also dishonest with dps, in that he implicated another (innocent) student in the incident.",3/25/14,0,0,1,1,2014,2014-03-25_Drugs_0_0_1_1,1,,
1651,Male,2015,Drugs,Possession/use of marijuana,"smoked marijuana outside of his dorm room. student was also dishonest with dps, in that he implicated another (innocent) student in the incident.",3/25/14,0,0,1,1,2014,2014-03-25_Drugs_0_0_1_1,1,,
1652,Male,2015,Drugs,Possession/use of marijuana,"smoked marijuana outside of his dorm room. student was also dishonest with dps, in that he implicated another (innocent) student in the incident.",3/25/14,0,0,1,1,2014,2014-03-25_Drugs_0_0_1_1,1,,
1653,Male,2017,Alcohol,Serving to/by minors: high risk,"hosted a party at which hard alcohol was served to minors, one of whom was a high school student and was his personal guest on campus.",3/29/14,0,0,1,0,2014,2014-03-29_Alcohol_0_0_1_0,1,,
1654,Male,2017,Alcohol,Serving to/by minors: high risk,present when hard alcohol was served to minors in his dorm room during a party.,3/29/14,0,0,1,1,2014,2014-03-29_Alcohol_0_0_1_1,2,,
1655,Male,2017,Alcohol,Serving to/by minors: high risk,present when hard alcohol was served to minors in his dorm room during a party.,3/29/14,0,0,1,1,2014,2014-03-29_Alcohol_0_0_1_1,3,,
1656,Female,2015,Health and Safety,Other health/safety,"rented a car abroad (europe) in violation of the university's policy, creating a safety risk to herself as well as a liability risk for the university.",3/22/14,0,0,0,1,2014,2014-03-22_Health and Safety_0_0_0_1,1,,
1657,Female,2015,Health and Safety,Other health/safety,"rented a car abroad (europe) in violation of the university's policy, creating a safety risk to herself as well as a liability risk for the university.",3/22/14,0,0,0,1,2014,2014-03-22_Health and Safety_0_0_0_1,2,,
1658,Female,2016,Alcohol,Serving to/by minors: high risk,hosted a party at which hard alcohol was made available to minors.,4/5/14,0,0,1,1,2014,2014-04-05_Alcohol_0_0_1_1,1,,
1659,Female,2016,Alcohol,Serving to/by minors: high risk,hosted a party at which hard alcohol was made available to minors.,4/5/14,0,0,1,1,2014,2014-04-05_Alcohol_0_0_1_1,2,,
1660,Female,2016,Alcohol,Serving to/by minors: high risk,hosted a party at which hard alcohol was made available to minors.,4/5/14,0,0,1,1,2014,2014-04-05_Alcohol_0_0_1_1,3,,
1661,Female,2016,Alcohol,Serving to/by minors: low risk,made champagne available to minors.,4/6/14,0,0,1,1,2014,2014-04-06_Alcohol_0_0_1_1,1,,
1662,Female,2016,Alcohol,Serving to/by minors: low risk,made champagne available to minors.,4/6/14,0,0,1,1,2014,2014-04-06_Alcohol_0_0_1_1,2,,
1663,Male,2018,Alcohol,Serving to/by minors: high risk,"high-risk serving violation, in that he made beer and hard alcohol available to underage students in his room.",4/5/14,0,0,1,1,2014,2014-04-05_Alcohol_0_0_1_1,4,4th person for event described on row 1659,
1664,Male,2017,Alcohol,Serving to/by minors: high risk,"high-risk serving violation, in that he maed beer and hard alcohol available to underage students in his room.",4/5/14,0,0,1,1,2014,2014-04-05_Alcohol_0_0_1_1,5,5th person for event described on row 1659,
1665,Male,2014,Alcohol,Open container in common area,high risk serving violation and possession of an open container of alcohol in a public space (1903 hall laundry room).,4/5/14,0,0,1,1,2014,2014-04-05_Alcohol_0_0_1_1,6,6th person for event described on row 1659,
1666,Male,2014,Alcohol,Serving to/by minors: high risk,high risk serving violation and possession of an open container of alcohol in a public space (1903 hall laundry room).,4/5/14,0,0,1,1,2014,2014-04-05_Alcohol_0_0_1_1,7,7th person for event described on row 1659,
1667,Female,2015,Alcohol,Open container in common area,"high-risk serving violation, in that student co-hosted a party as the social chair of expressions dance company. party included hard alcohol and approximately 50 people. student was also in possession of open cont. alc in public space.",4/5/14,0,0,1,1,2014,2014-04-05_Alcohol_0_0_1_1,8,8th person for event described on row 1659,
1668,Female,2015,Alcohol,Possession with intent to serve: high risk,"high-risk serving violation, in that student co-hosted a party as the social chair of expressions dance company. party included hard alcohol and approximately 50 people. student was also in possession of open cont. alc in public space.",4/5/14,0,0,1,1,2014,2014-04-05_Alcohol_0_0_1_1,9,9th person for event described on row 1659,
1669,Male,2017,Information Technology,Other computer/IT violation,"sent an email to wilson wire containing pornography, in violation of ""civil behavior"" section of information technology policy.",4/9/14,1,1,0,0,2014,2014-04-09_Information Technology_1_1_0_0,1,,
1670,Male,2017,Alcohol,Serving to/by minors: high risk,"student made alcohol available to a minor, in that he brought an underage high school student (a varsity team recruit) to a party where beer was being served.",4/12/14,0,0,1,0,2014,2014-04-12_Alcohol_0_0_1_0,1,,
1671,Male,2014,Alcohol,Serving to/by minors: high risk,student provided beer to minors in a common area. student was aware that guests included an underage recruit who also consumed beer.,4/12/14,0,0,1,0,2014,2014-04-12_Alcohol_0_0_1_0,2,,
1672,Male,2015,Health and Safety,Elevated surface,"student put speakers, laptop, and table on the fire escape balcony to play music for a party in the courtyard.",4/12/14,0,0,1,0,2014,2014-04-12_Health and Safety_0_0_1_0,1,,
1673,Male,2016,Disorderly Conduct,Public urination,student urinated on a hallmate's door while intoxicated.,4/24/14,1,0,1,0,2014,2014-04-24_Disorderly Conduct_1_0_1_0,1,,
1674,Male,2015,Alcohol,Serving to/by minors: high risk,"high-risk serving violation, in that he used the tiger tones practice room for a party, at which hard alcohol was served to minors.",4/12/14,0,0,1,0,2014,2014-04-12_Alcohol_0_0_1_0,1,,
1675,Male,2015,Drugs,Possession/use of marijuana,student smoked marijuana.,4/24/14,0,0,1,0,2014,2014-04-24_Drugs_0_0_1_0,1,,
1676,Male,2015,Drugs,Possession/use of marijuana,smoked marijuana in dorm room.,4/24/14,0,0,1,0,2014,2014-04-24_Drugs_0_0_1_0,2,,
1677,Female,2015,Health and Safety,Elevated surface,smoked a cigarette on the balcony of spelman hall.,4/12/14,0,0,1,1,2014,2014-04-12_Health and Safety_0_0_1_1,1,,
1678,Female,2015,Health and Safety,Smoking (tobacco),smoked a cigarette on the balcony of spelman hall.,4/12/14,0,0,0,1,2014,2014-04-12_Health and Safety_0_0_0_1,2,,
1679,Female,2015,Health and Safety,Elevated surface,smoked a tobacco cigarette on the blacony of spellman hall.,4/12/14,0,0,1,1,2014,2014-04-12_Health and Safety_0_0_1_1,3,,
1680,Female,2015,Health and Safety,Smoking (tobacco),smoked a tobacco cigarette on the blacony of spellman hall.,4/12/14,0,0,0,1,2014,2014-04-12_Health and Safety_0_0_0_1,4,,
1681,Male,2014,Drugs,Possession/use of marijuana,"found in possession of a ""spliff"" of marijuana, admitted to smoking in his room.",4/27/14,0,0,0,0,2014,2014-04-27_Drugs_0_0_0_0,1,,
1682,Male,2015,Health and Safety,Elevated surface,student was on fire escape.,5/7/14,0,0,0,0,2014,2014-05-07_Health and Safety_0_0_0_0,1,,
1683,Male,2014,Disorderly Conduct,Other disorderly conduct,"disorderly conduct while intoxicated, in that he knocked over bicycles outside of 1976 hall.",5/1/14,0,0,1,0,2014,2014-05-01_Disorderly Conduct_0_0_1_0,1,,
1684,Male,2017,Alcohol,Open container in common area,hosted a party in edwards common room where hard alcohol was made available to minors.,5/4/14,0,0,1,0,2014,2014-05-04_Alcohol_0_0_1_0,1,,
1685,Male,2017,Alcohol,Serving to/by minors: high risk,hosted a party in edwards common room where hard alcohol was made available to minors.,5/4/14,0,0,1,0,2014,2014-05-04_Alcohol_0_0_1_0,2,,
1686,Female,2016,Harassment/Respect for Others,Intimidation/threat,created an intimidating and threatening environment for other students between 11/2012-4/2013 by telling the students she was herself harassed by a stalker who had sexually assaulted her and threatened her life.,11/1/13,1,1,0,0,2014,2013-11-01_Harassment/Respect for Others_1_1_0_0,1,,
1687,Male,2015,Alcohol,Serving to/by minors: low risk,"low-risk serving violation, in that he made alcohol available to minors.",4/10/14,0,0,1,1,2014,2014-04-10_Alcohol_0_0_1_1,1,,
1688,Male,2015,Alcohol,Serving to/by minors: low risk,"low-risk serving violation, in that he made alcohol available to minors.",4/10/14,0,0,1,1,2014,2014-04-10_Alcohol_0_0_1_1,2,,
1689,Male,2014,Alcohol,Serving to/by minors: low risk,"low-risk serving violation, in that he made alcohol available to minors.",4/10/14,0,0,1,1,2014,2014-04-10_Alcohol_0_0_1_1,3,,
1690,Male,2016,Disorderly Conduct,NA,"student acknowledged sending an email to freshmen members of water polo team which conveyed they should expect to be hazed sometime during the spring semester, and alluded to forceable eating/drinking and ""trials.""",4/9/14,0,0,0,0,2014,2014-04-09_Disorderly Conduct_0_0_0_0,1,,
1691,Male,2016,Drugs,Possession/use of marijuana,student used marijuana in substance-free housing.,5/4/14,0,0,0,0,2014,2014-05-04_Drugs_0_0_0_0,1,,
1692,Male,2016,Alcohol,Serving to/by minors: high risk,"found responsible for a high-risk serving violation, in that he co-hosted a party at which alcohol was served to minors, most egregiously high school recruits.",4/18/14,0,0,1,1,2014,2014-04-18_Alcohol_0_0_1_1,1,,
1693,Female,2016,Alcohol,Serving to/by minors: high risk,"found responsible for a high-risk serving violation, in that she co-hosted a party at which alcohol was served to minors, most egregiously high school recruits.",4/18/14,0,0,1,1,2014,2014-04-18_Alcohol_0_0_1_1,2,,
1694,Male,2018,Disorderly Conduct,Other disorderly conduct,"found responsible disorderly conduct, in that he allowed friends to use his room after he had moved out and it was unoccupied.",4/18/14,0,0,0,1,2014,2014-04-18_Disorderly Conduct_0_0_0_1,1,,
